"국립공원","생물분류","종명","학명","분류명","경도","위도","조사일자","개체수"
"가야산","곤충류","한국강도래","Kamimuria coreana","한국강도래","128.0975","35.792","2021-10-05","2"
"가야산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.1017","35.7885","2021-07-01","1"
"가야산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.0969","35.8023","2021-07-01","3"
"가야산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.1415","35.8047","2021-07-01","4"
"가야산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.0975","35.792","2021-04-07","1"
"가야산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.124","35.7776","2021-10-06","9"
"가야산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.124","35.7776","2021-04-06","4"
"가야산","곤충류","흰등하루살이","Ephemerella kozhovi","흰등하루살이","128.124","35.7776","2021-07-02","9"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.1415","35.8047","2021-07-01","2"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0975","35.792","2021-04-07","3"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.124","35.7776","2021-10-06","30"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0975","35.792","2021-10-05","19"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0694","35.7925","2021-07-01","9"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.1017","35.7885","2021-10-05","55"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.1017","35.7885","2021-04-06","3"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.124","35.7776","2021-04-06","9"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.0969","35.8023","2021-07-01","2"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.1017","35.7885","2021-07-01","34"
"가야산","곤충류","흰부채하루살이","Epeorus nipponicus","흰부채하루살이","128.124","35.7776","2021-07-02","30"
"가야산","곤충류","흰점줄날도래","Hydropsyche valvata","흰점줄날도래","128.124","35.7776","2021-07-02","1"
"가야산","곤충류","흰점줄날도래","Hydropsyche valvata","흰점줄날도래","128.124","35.7776","2021-10-06","1"
"가야산","관속식물류","개회향","Ligusticum tachiroei","개회향","128.1211","35.8231","2021-07-24","28"
"가야산","관속식물류","개회향","Ligusticum tachiroei","개회향","128.1204","35.8237","2021-07-24","0"
"가야산","관속식물류","개회향","Ligusticum tachiroei","개회향","128.1164","35.8204","2021-07-24","0"
"가야산","관속식물류","개회향","Ligusticum tachiroei","개회향","128.1178","35.8226","2021-07-24","3"
"가야산","관속식물류","개회향","Ligusticum tachiroei","개회향","128.1188","35.8226","2021-07-24","0"
"가야산","관속식물류","개회향","Ligusticum tachiroei","개회향","128.119","35.8225","2021-07-24","5"
"가야산","관속식물류","고란초","Selliguea hastata","고란초","128.1292","35.8475","2021-07-25","1200"
"가야산","관속식물류","구상나무","Abies koreana","구상나무","128.1222","35.8225","2021-07-24","2"
"가야산","관속식물류","구상나무","Abies koreana","구상나무","128.1221","35.823","2021-07-24","1"
"가야산","관속식물류","구상나무","Abies koreana","구상나무","128.1182","35.8259","2021-07-24","3"
"가야산","관속식물류","구상나무","Abies koreana","구상나무","128.1218","35.8229","2021-07-24","1"
"가야산","관속식물류","금마타리","Patrinia saniculifolia","금마타리","128.1193","35.8226","2021-07-24","50"
"가야산","관속식물류","금마타리","Patrinia saniculifolia","금마타리","128.0983","35.7736","2021-05-15","20"
"가야산","관속식물류","금마타리","Patrinia saniculifolia","금마타리","128.1177","35.8225","2021-07-24","3"
"가야산","관속식물류","금마타리","Patrinia saniculifolia","금마타리","128.0952","35.7727","2021-05-15","10"
"가야산","관속식물류","금마타리","Patrinia saniculifolia","금마타리","128.1213","35.8228","2021-07-24","50"
"가야산","관속식물류","금마타리","Patrinia saniculifolia","금마타리","128.1209","35.823","2021-07-24","25"
"가야산","관속식물류","눈향나무","Juniperus chinensis var.sargentii","눈향나무","128.1181","35.8232","2021-07-24","0"
"가야산","관속식물류","눈향나무","Juniperus chinensis var.sargentii","눈향나무","128.1211","35.8231","2021-07-24","0"
"가야산","관속식물류","동의나물","Caltha palustris","동의나물","128.0774","35.8113","2021-09-11","50"
"가야산","관속식물류","동의나물","Caltha palustris","동의나물","128.0788","35.8109","2021-09-11","10"
"가야산","관속식물류","동의나물","Caltha palustris","동의나물","128.0788","35.811","2021-09-11","10"
"가야산","관속식물류","동의나물","Caltha palustris","동의나물","128.0781","35.8112","2021-09-11","5"
"가야산","관속식물류","동의나물","Caltha palustris","동의나물","128.0572","35.7832","2021-05-16","200"
"가야산","관속식물류","동의나물","Caltha palustris","동의나물","128.0788","35.811","2021-09-11","13"
"가야산","관속식물류","말나리","Lilium distichum","말나리","128.1202","35.8226","2021-07-24","6"
"가야산","관속식물류","말나리","Lilium distichum","말나리","128.1145","35.8193","2021-07-24","0"
"가야산","관속식물류","말나리","Lilium distichum","말나리","128.1217","35.8228","2021-07-24","50"
"가야산","관속식물류","말나리","Lilium distichum","말나리","128.1386","35.8114","2021-07-24","15"
"가야산","관속식물류","백리향","Thymus quinquecostatus","백리향","128.1196","35.8235","2021-07-24","200"
"가야산","관속식물류","백리향","Thymus quinquecostatus","백리향","128.1175","35.8219","2021-07-24","50"
"가야산","관속식물류","선백미꽃","Cynanchum inamoenum","선백미꽃","128.1205","35.8234","2021-07-24","30"
"가야산","관속식물류","선백미꽃","Cynanchum inamoenum","선백미꽃","128.1191","35.8223","2021-07-24","0"
"가야산","관속식물류","선백미꽃","Cynanchum inamoenum","선백미꽃","128.1206","35.8235","2021-07-24","11"
"가야산","관속식물류","설앵초","Primula farinosa subsp.modesta var.koreana","설앵초","128.1191","35.8239","2021-07-24","0"
"가야산","관속식물류","설앵초","Primula farinosa subsp.modesta var.koreana","설앵초","128.1191","35.8225","2021-07-24","50"
"가야산","관속식물류","설앵초","Primula farinosa subsp.modesta var.koreana","설앵초","128.1178","35.8229","2021-07-24","100"
"가야산","관속식물류","설앵초","Primula farinosa subsp.modesta var.koreana","설앵초","128.1175","35.8224","2021-07-24","20"
"가야산","관속식물류","솔나리","Lilium cernuum","솔나리","128.1245","35.8194","2021-07-24","10"
"가야산","관속식물류","솔나리","Lilium cernuum","솔나리","128.1202","35.8235","2021-07-24","10"
"가야산","관속식물류","숙은처녀치마","Heloniopsis tubiflora","숙은처녀치마","128.1201","35.8241","2021-07-24","0"
"가야산","관속식물류","숙은처녀치마","Heloniopsis tubiflora","숙은처녀치마","128.1177","35.8229","2021-07-24","0"
"가야산","관속식물류","숙은처녀치마","Heloniopsis tubiflora","숙은처녀치마","128.0568","35.7824","2021-05-16","2"
"가야산","관속식물류","참배암차즈기","Salvia chanryoenica","참배암차즈기","128.1198","35.8239","2021-07-24","10"
"가야산","관속식물류","참배암차즈기","Salvia chanryoenica","참배암차즈기","128.1197","35.8239","2021-07-24","300"
"가야산","관속식물류","참배암차즈기","Salvia chanryoenica","참배암차즈기","128.1198","35.8239","2021-07-24","5"
"가야산","관속식물류","천마","Gastrodia elata","천마","128.1386","35.8114","2021-07-24","3"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.0992","35.7736","2021-05-15","10"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.1008","35.7734","2021-05-15","30"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.0966","35.7737","2021-05-15","10"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.0952","35.7726","2021-05-15","30"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.0952","35.7726","2021-05-15","100"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.1175","35.8223","2021-07-24","35"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.1014","35.7737","2021-05-15","10"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.1031","35.7741","2021-05-15","5"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.1036","35.7743","2021-05-15","4"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.124","35.8205","2021-07-24","10"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.1414","35.8158","2021-07-24","0"
"가야산","관속식물류","흰참꽃","Rhododendron tschonoskii","흰참꽃","128.0951","35.7726","2021-05-15","50"
"가야산","기타","각다귀 KUa","Tipula KUa","각다귀 KUa","128.0975","35.792","2021-07-01","3"
"가야산","기타","각다귀 KUa","Tipula KUa","각다귀 KUa","128.1415","35.8047","2021-07-01","2"
"가야산","기타","각다귀 KUa","Tipula KUa","각다귀 KUa","128.0975","35.792","2021-10-05","2"
"가야산","기타","각다귀류","Tipula sp.","각다귀류","128.124","35.7776","2021-07-02","1"
"가야산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.0969","35.8023","2021-10-05","3"
"가야산","기타","검정날개각다귀 KUa","Hexatoma KUa","검정날개각다귀 KUa","128.1415","35.8047","2021-07-01","1"
"가야산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.0969","35.8023","2021-07-01","5"
"가야산","기타","검정날개각다귀 KUc","Hexatoma KUc","검정날개각다귀 KUc","128.1415","35.8047","2021-10-05","1"
"가야산","기타","광택날도래 KUa","Glossosoma KUa","광택날도래 KUa","128.0975","35.792","2021-10-05","3"
"가야산","기타","광택날도래 KUa","Glossosoma KUa","광택날도래 KUa","128.0975","35.792","2021-07-01","1"
"가야산","기타","광택날도래 KUa","Glossosoma KUa","광택날도래 KUa","128.1017","35.7885","2021-07-01","10"
"가야산","기타","광택날도래 KUa","Glossosoma KUa","광택날도래 KUa","128.1017","35.7885","2021-10-05","3"
"가야산","기타","긴개울등에 KUb","Suragina KUb","긴개울등에 KUb","128.1017","35.7885","2021-07-01","1"
"가야산","기타","긴개울등에 KUb","Suragina KUb","긴개울등에 KUb","128.0969","35.8023","2021-07-01","4"
"가야산","기타","긴개울등에 KUb","Suragina KUb","긴개울등에 KUb","128.0975","35.792","2021-07-01","1"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0694","35.7925","2021-07-01","24"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.124","35.7776","2021-04-06","12"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0975","35.792","2021-04-07","26"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0969","35.8023","2021-04-06","2"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0694","35.7925","2021-10-05","35"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.1017","35.7885","2021-04-06","7"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.124","35.7776","2021-07-02","27"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0969","35.8023","2021-07-01","9"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0975","35.792","2021-07-01","21"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.1415","35.8047","2021-07-01","7"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.124","35.7776","2021-10-06","27"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.1415","35.8047","2021-10-05","7"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0969","35.8023","2021-10-05","5"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0975","35.792","2021-10-05","5"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.0694","35.7925","2021-04-06","39"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.1017","35.7885","2021-07-01","1"
"가야산","기타","깔따구류","Chironomidae sp.","깔따구류","128.1415","35.8047","2021-04-06","5"
